"type","log"
"jats_article","<article xmlns:xlink=""http://www.w3.org/1999/xlink"" article-type=""retraction"" dtd-version=""1.3""><front><journal-meta><journal-id journal-id-type=""publisher-id"">JCMB</journal-id><journal-title-group><journal-title>Journal of Computational Molecular Biology</journal-title></journal-title-group><issn pub-type=""epub"">1544-9173</issn></journal-meta><article-meta><article-id pub-id-type=""doi"">10.1371/journal.jcmb.2026.00441</article-id><title-group><article-title>Retraction: Deep learning prediction of protein folding kinetics from primary sequence</article-title></title-group><contrib-group><contrib contrib-type=""author""><name><surname>Editors</surname><given-names>The</given-names></name></contrib></contrib-group><pub-date pub-type=""epub""><day>28</day><month>6</month><year>2026</year></pub-date><related-article related-article-type=""retracted-article"" xlink:href=""10.1371/journal.jcmb.2024.01188"" ext-link-type=""doi""/></article-meta></front><body><sec sec-type=""notice""><title>Retraction Notice</title><p>Following an institutional investigation, the raw kinetics measurements in Figures 2 and 4 could not be reproduced and the underlying dataset was found to be duplicated from an unrelated study. All authors were notified; two did not respond.</p></sec></body></article>"
"onix_book_product","<ONIXMessage xmlns=""http://ns.editeur.org/onix/3.0/reference"" release=""3.0""><Header><Sender><SenderName>Example Publishing Group</SenderName><EmailAddress>onix@example-publishing.com</EmailAddress></Sender><SentDateTime>20260706T0914</SentDateTime></Header><Product><RecordReference>example-publishing.com-9781234588421</RecordReference><NotificationType>03</NotificationType><ProductIdentifier><ProductIDType>15</ProductIDType><IDValue>9781234588421</IDValue></ProductIdentifier><DescriptiveDetail><ProductComposition>00</ProductComposition><ProductForm>BB</ProductForm><TitleDetail><TitleType>01</TitleType><TitleElement><TitleElementLevel>01</TitleElementLevel><TitleText>Streams and Ledgers: A Field Guide to Event Data</TitleText></TitleElement></TitleDetail><Contributor><SequenceNumber>1</SequenceNumber><ContributorRole>A01</ContributorRole><PersonName>Marcus Delgado</PersonName></Contributor><Language><LanguageRole>01</LanguageRole><LanguageCode>eng</LanguageCode></Language><Extent><ExtentType>00</ExtentType><ExtentValue>412</ExtentValue><ExtentUnit>03</ExtentUnit></Extent></DescriptiveDetail><PublishingDetail><Imprint><ImprintName>Example Technical</ImprintName></Imprint><PublishingStatus>04</PublishingStatus><PublishingDate><PublishingDateRole>01</PublishingDateRole><Date>20260901</Date></PublishingDate></PublishingDetail><ProductSupply><SupplyDetail><Supplier><SupplierRole>01</SupplierRole><SupplierName>Example Publishing Group</SupplierName></Supplier><ProductAvailability>10</ProductAvailability><Price><PriceType>01</PriceType><PriceAmount>44.99</PriceAmount><CurrencyCode>USD</CurrencyCode></Price></SupplyDetail></ProductSupply></Product></ONIXMessage>"
"onix_book_product","<ONIXMessage xmlns=""http://ns.editeur.org/onix/3.0/reference"" release=""3.0""><Header><Sender><SenderName>Acme Publishing Group</SenderName><EmailAddress>onix@acmepub.example.com</EmailAddress></Sender><SentDateTime>20260615T1104Z</SentDateTime></Header><Product><RecordReference>acmepub.9781234567897</RecordReference><NotificationType>05</NotificationType><ProductIdentifier><ProductIDType>15</ProductIDType><IDValue>9781234567897</IDValue></ProductIdentifier><DescriptiveDetail><ProductComposition>00</ProductComposition><ProductForm>BB</ProductForm><TitleDetail><TitleType>01</TitleType><TitleElement><TitleElementLevel>01</TitleElementLevel><TitleText>The Cartographer's Error</TitleText></TitleElement></TitleDetail></DescriptiveDetail><PublishingDetail><PublishingStatus>07</PublishingStatus><PublishingStatusNote>Out of print; rights reverted to author 2026-05-31. Do not fulfil further orders.</PublishingStatusNote></PublishingDetail><ProductSupply><SupplyDetail><SupplierIdentifier><SupplierIDType>06</SupplierIDType><IDValue>0011223344</IDValue></SupplierIdentifier><ProductAvailability>46</ProductAvailability><UnpricedItemType>02</UnpricedItemType></SupplyDetail></ProductSupply></Product></ONIXMessage>"
"mods_metadata","<mods xmlns=""http://www.loc.gov/mods/v3"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" version=""3.7"" xsi:schemaLocation=""http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-7.xsd"" ID=""mods8842119""><titleInfo><title>Streams and ledgers</title><subTitle>a field guide to event data</subTitle></titleInfo><name type=""personal"" usage=""primary""><namePart type=""family"">Delgado</namePart><namePart type=""given"">Marcus</namePart><role><roleTerm type=""text"" authority=""marcrelator"">author</roleTerm></role></name><typeOfResource>text</typeOfResource><genre authority=""marcgt"">handbook</genre><originInfo><place><placeTerm type=""code"" authority=""marccountry"">nyu</placeTerm></place><publisher>Example Technical</publisher><dateIssued encoding=""marc"">2026</dateIssued><issuance>monographic</issuance></originInfo><language><languageTerm type=""code"" authority=""iso639-2b"">eng</languageTerm></language><physicalDescription><form authority=""marcform"">print</form><extent>412 pages : illustrations ; 24 cm</extent></physicalDescription><subject authority=""lcsh""><topic>Event-driven computing</topic></subject><identifier type=""isbn"">9781234588421</identifier><recordInfo><recordCreationDate encoding=""marc"">260708</recordCreationDate><recordIdentifier source=""ExLibris"">99188421904471</recordIdentifier></recordInfo></mods>"
"mods_metadata","<mods xmlns=""http://www.loc.gov/mods/v3"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" version=""3.7"" xsi:schemaLocation=""http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-7.xsd"" ID=""acme-dl-884211""><titleInfo><title>Field notes on coastal erosion, Monterey Bay</title></titleInfo><name type=""personal"" usage=""primary""><namePart type=""family"">Delacroix</namePart><namePart type=""given"">Helene</namePart><role><roleTerm type=""text"" authority=""marcrelator"">creator</roleTerm></role></name><typeOfResource manuscript=""yes"">mixed material</typeOfResource><originInfo><dateCreated encoding=""w3cdtf"" qualifier=""questionable"">1974</dateCreated><place><placeTerm type=""text"">Monterey, California</placeTerm></place></originInfo><physicalDescription><extent>1 box (0.4 linear feet)</extent><note type=""condition"" displayLabel=""Preservation"">Water damage to folders 3-7; several pages illegible. Digitization halted pending conservation review.</note></physicalDescription><accessCondition type=""restriction on access"">Restricted: fragile originals not available for reading room use until conservation is complete.</accessCondition><recordInfo><recordChangeDate encoding=""w3cdtf"">2026-03-02</recordChangeDate><recordIdentifier source=""ACME-DL"">884211</recordIdentifier></recordInfo></mods>"
"premis_event","<premis:event xmlns:premis=""http://www.loc.gov/premis/v3"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.loc.gov/premis/v3 https://www.loc.gov/standards/premis/v3/premis.xsd""><premis:eventIdentifier><premis:eventIdentifierType>UUID</premis:eventIdentifierType><premis:eventIdentifierValue>4f18c204-9a13-4b77-8e0d-31a5c9f4b210</premis:eventIdentifierValue></premis:eventIdentifier><premis:eventType>fixity check</premis:eventType><premis:eventDateTime>2026-07-10T02:14:22Z</premis:eventDateTime><premis:eventDetailInformation><premis:eventDetail>Scheduled quarterly fixity verification of AIP 8842119 using SHA-512.</premis:eventDetail></premis:eventDetailInformation><premis:eventOutcomeInformation><premis:eventOutcome>success</premis:eventOutcome><premis:eventOutcomeDetail><premis:eventOutcomeDetailNote>4128 of 4128 files matched stored checksums; 0 mismatches.</premis:eventOutcomeDetailNote></premis:eventOutcomeDetail></premis:eventOutcomeInformation><premis:linkingAgentIdentifier><premis:linkingAgentIdentifierType>local</premis:linkingAgentIdentifierType><premis:linkingAgentIdentifierValue>preservica-fixity-worker-04</premis:linkingAgentIdentifierValue></premis:linkingAgentIdentifier><premis:linkingObjectIdentifier><premis:linkingObjectIdentifierType>AIP-ID</premis:linkingObjectIdentifierType><premis:linkingObjectIdentifierValue>aip-8842119</premis:linkingObjectIdentifierValue></premis:linkingObjectIdentifier></premis:event>"
"premis_event","<premis:premis xmlns:premis=""http://www.loc.gov/premis/v3"" version=""3.0""><premis:event><premis:eventIdentifier><premis:eventIdentifierType>UUID</premis:eventIdentifierType><premis:eventIdentifierValue>c71e0a48-9b3f-4021-8f5d-2ac6b1e70f93</premis:eventIdentifierValue></premis:eventIdentifier><premis:eventType>fixity check</premis:eventType><premis:eventDateTime>2026-06-05T02:14:08Z</premis:eventDateTime><premis:eventDetailInformation><premis:eventDetail>Scheduled monthly fixity audit of AIP acme-aip-00441</premis:eventDetail></premis:eventDetailInformation><premis:eventOutcomeInformation><premis:eventOutcome>fail</premis:eventOutcome><premis:eventOutcomeDetail><premis:eventOutcomeDetailNote>SHA-256 mismatch for objects/2019/scan_0412.tif: expected 9f2b41c8aa03de1b0125c8e7d1a4402bb84c110ee2213f0a44718820cd93e551, computed 3a7c19d0442e9b08a1c6d5e77b2409137f2b41c89a034de1b0125c8e7d1a4402</premis:eventOutcomeDetailNote></premis:eventOutcomeDetail></premis:eventOutcomeInformation><premis:linkingAgentIdentifier><premis:linkingAgentIdentifierType>local</premis:linkingAgentIdentifierType><premis:linkingAgentIdentifierValue>preservica-fixity-worker-3</premis:linkingAgentIdentifierValue></premis:linkingAgentIdentifier><premis:linkingObjectIdentifier><premis:linkingObjectIdentifierType>ARK</premis:linkingObjectIdentifierType><premis:linkingObjectIdentifierValue>ark:/12345/acme-aip-00441</premis:linkingObjectIdentifierValue></premis:linkingObjectIdentifier></premis:event></premis:premis>"
"rss_feed","<rss version=""2.0"" xmlns:atom=""http://www.w3.org/2005/Atom"" xmlns:dc=""http://purl.org/dc/elements/1.1/""><channel><title>Example Platform Status</title><link>https://status.example.com/</link><description>Incident and maintenance notices for Example Platform services.</description><language>en-us</language><lastBuildDate>Sun, 12 Jul 2026 18:04:11 GMT</lastBuildDate><generator>status-page 4.2.1</generator><atom:link href=""https://status.example.com/feed.rss"" rel=""self"" type=""application/rss+xml""/><item><title>Scheduled maintenance completed: EU-West API cluster</title><link>https://status.example.com/incidents/8842119</link><guid isPermaLink=""false"">status.example.com/incidents/8842119</guid><pubDate>Sun, 12 Jul 2026 18:02:47 GMT</pubDate><dc:creator>Platform Operations</dc:creator><category>Maintenance</category><description>&lt;p&gt;The scheduled node rotation in EU-West finished at 18:00 UTC. All API endpoints are serving normally.&lt;/p&gt;</description></item></channel></rss>"
"rss_feed","<rss version=""2.0"" xmlns:atom=""http://www.w3.org/2005/Atom""><channel><title>Acme Cloud Status</title><link>https://status.acme.example.com</link><description>Incident and maintenance notifications</description><language>en-us</language><lastBuildDate>Thu, 25 Jun 2026 21:44:02 GMT</lastBuildDate><ttl>5</ttl><atom:link href=""https://status.acme.example.com/rss"" rel=""self"" type=""application/rss+xml""/><item><title>[Major Outage] API Gateway errors in us-east-1</title><link>https://status.acme.example.com/incidents/inc-884211</link><guid isPermaLink=""false"">inc-884211-update-4</guid><pubDate>Thu, 25 Jun 2026 21:41:18 GMT</pubDate><category>Incident</category><description><![CDATA[<p><strong>21:41 UTC</strong> - We are seeing elevated 5xx rates (peak 38%) on the API Gateway in us-east-1. Engineers have identified a failed control-plane deployment and rollback is in progress. Next update in 30 minutes.</p>]]></description></item></channel></rss>"
"sitemap_xml","<urlset xmlns=""http://www.sitemaps.org/schemas/sitemap/0.9"" xmlns:image=""http://www.google.com/schemas/sitemap-image/1.1""><url><loc>https://shop.example.com/</loc><lastmod>2026-07-14T06:00:00+00:00</lastmod><changefreq>daily</changefreq><priority>1.0</priority></url><url><loc>https://shop.example.com/catalog/bearings/mat-004471</loc><lastmod>2026-07-13T21:44:02+00:00</lastmod><changefreq>weekly</changefreq><priority>0.8</priority><image:image><image:loc>https://cdn.example.com/img/mat-004471-800.jpg</image:loc><image:title>Bearing assembly, 40mm</image:title></image:image></url><url><loc>https://shop.example.com/help/returns</loc><lastmod>2026-06-30T12:11:08+00:00</lastmod><changefreq>monthly</changefreq><priority>0.4</priority></url></urlset>"
"sitemap_xml","<urlset xmlns=""http://www.sitemaps.org/schemas/sitemap/0.9"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.sitemaps.org/schemas/sitemap/0.9 http://www.sitemaps.org/schemas/sitemap/0.9/sitemap.xsd""><url><loc>https://shop.acme.example.com/p/discontinued-widget-4471</loc><lastmod>2026-01-04</lastmod><changefreq>never</changefreq><priority>0.1</priority></url><url><loc>https://shop.acme.example.com/search?q=%3Cscript%3E</loc><lastmod>2026-06-30T22:11:04+00:00</lastmod><changefreq>always</changefreq><priority>0.0</priority></url><url><loc>http://shop.acme.example.com/legacy/checkout.jsp;jsessionid=F3A19C7D442E9B08</loc><lastmod>2019-11-22</lastmod><priority>0.2</priority></url></urlset>"
"xbrl_instance","<xbrli:xbrl xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:us-gaap=""http://fasb.org/us-gaap/2026-01-31"" xmlns:exmp=""http://www.example.com/20260630""><link:schemaRef xlink:type=""simple"" xlink:href=""exmp-20260630.xsd""/><xbrli:context id=""D2026Q2""><xbrli:entity><xbrli:identifier scheme=""http://www.sec.gov/CIK"">0000884211</xbrli:identifier></xbrli:entity><xbrli:period><xbrli:startDate>2026-04-01</xbrli:startDate><xbrli:endDate>2026-06-30</xbrli:endDate></xbrli:period></xbrli:context><xbrli:context id=""I2026Q2""><xbrli:entity><xbrli:identifier scheme=""http://www.sec.gov/CIK"">0000884211</xbrli:identifier></xbrli:entity><xbrli:period><xbrli:instant>2026-06-30</xbrli:instant></xbrli:period></xbrli:context><xbrli:unit id=""USD""><xbrli:measure>iso4217:USD</xbrli:measure></xbrli:unit><us-gaap:Revenues contextRef=""D2026Q2"" unitRef=""USD"" decimals=""-3"">418442000</us-gaap:Revenues><us-gaap:NetIncomeLoss contextRef=""D2026Q2"" unitRef=""USD"" decimals=""-3"">31204000</us-gaap:NetIncomeLoss><us-gaap:Assets contextRef=""I2026Q2"" unitRef=""USD"" decimals=""-3"">2884119000</us-gaap:Assets></xbrli:xbrl>"
"xbrl_instance","<xbrli:xbrl xmlns:xbrli=""http://www.xbrl.org/2003/instance"" xmlns:link=""http://www.xbrl.org/2003/linkbase"" xmlns:xlink=""http://www.w3.org/1999/xlink"" xmlns:iso4217=""http://www.xbrl.org/2003/iso4217"" xmlns:us-gaap=""http://fasb.org/us-gaap/2025-01-31"" xmlns:acme=""http://acme.example.com/20260630""><link:schemaRef xlink:type=""simple"" xlink:href=""acme-20260630.xsd""/><xbrli:context id=""D2026Q2""><xbrli:entity><xbrli:identifier scheme=""http://www.sec.gov/CIK"">0000884211</xbrli:identifier></xbrli:entity><xbrli:period><xbrli:startDate>2026-04-01</xbrli:startDate><xbrli:endDate>2026-06-30</xbrli:endDate></xbrli:period></xbrli:context><xbrli:unit id=""USD""><xbrli:measure>iso4217:USD</xbrli:measure></xbrli:unit><us-gaap:NetIncomeLoss contextRef=""D2026Q2"" unitRef=""USD"" decimals=""-3"" sign=""-"">41822000</us-gaap:NetIncomeLoss><us-gaap:RestructuringCharges contextRef=""D2026Q2"" unitRef=""USD"" decimals=""-3"">18400000</us-gaap:RestructuringCharges><acme:GoodwillImpairmentLoss contextRef=""D2026Q2"" unitRef=""USD"" decimals=""-3"">127500000</acme:GoodwillImpairmentLoss><us-gaap:SubstantialDoubtAboutGoingConcernTextBlock contextRef=""D2026Q2"">Management has concluded that substantial doubt exists about the Company's ability to continue as a going concern within one year.</us-gaap:SubstantialDoubtAboutGoingConcernTextBlock></xbrli:xbrl>"
"tally_erp_xml","<ENVELOPE><HEADER><TALLYREQUEST>Import Data</TALLYREQUEST></HEADER><BODY><IMPORTDATA><REQUESTDESC><REPORTNAME>Vouchers</REPORTNAME><STATICVARIABLES><SVCURRENTCOMPANY>Acme Traders Pvt Ltd</SVCURRENTCOMPANY></STATICVARIABLES></REQUESTDESC><REQUESTDATA><TALLYMESSAGE xmlns:UDF=""TallyUDF""><VOUCHER REMOTEID=""4f18c204-9a13-4b77-8e0d-31a5c9f4b210"" VCHKEY=""8842119-0001"" VCHTYPE=""Sales"" ACTION=""Create"" OBJVIEW=""Invoice Voucher View""><DATE>20260716</DATE><GUID>4f18c204-9a13-4b77-8e0d-31a5c9f4b210-0000884211</GUID><VOUCHERTYPENAME>Sales</VOUCHERTYPENAME><VOUCHERNUMBER>SL/2026-27/4471</VOUCHERNUMBER><PARTYLEDGERNAME>Nandini Enterprises</PARTYLEDGERNAME><EFFECTIVEDATE>20260716</EFFECTIVEDATE><ISINVOICE>Yes</ISINVOICE><ALLLEDGERENTRIES.LIST><LEDGERNAME>Nandini Enterprises</LEDGERNAME><ISDEEMEDPOSITIVE>Yes</ISDEEMEDPOSITIVE><AMOUNT>-118442.00</AMOUNT></ALLLEDGERENTRIES.LIST><ALLLEDGERENTRIES.LIST><LEDGERNAME>Sales - Bearings</LEDGERNAME><ISDEEMEDPOSITIVE>No</ISDEEMEDPOSITIVE><AMOUNT>100375.00</AMOUNT></ALLLEDGERENTRIES.LIST><ALLLEDGERENTRIES.LIST><LEDGERNAME>Output CGST</LEDGERNAME><ISDEEMEDPOSITIVE>No</ISDEEMEDPOSITIVE><AMOUNT>9033.50</AMOUNT></ALLLEDGERENTRIES.LIST></VOUCHER></TALLYMESSAGE></REQUESTDATA></IMPORTDATA></BODY></ENVELOPE>"
"tally_erp_xml","<ENVELOPE><HEADER><VERSION>1</VERSION><STATUS>0</STATUS><TALLYREQUEST>Import</TALLYREQUEST><TYPE>Data</TYPE><ID>Vouchers</ID></HEADER><BODY><DATA><IMPORTRESULT><CREATED>0</CREATED><ALTERED>0</ALTERED><LASTVCHID>0</LASTVCHID><LASTMID>0</LASTMID><COMBINED>0</COMBINED><IGNORED>0</IGNORED><ERRORS>2</ERRORS><EXCEPTIONS>1</EXCEPTIONS></IMPORTRESULT><LINEERROR>Voucher totals do not match: Debit 145600.00, Credit 145000.00 (Voucher No. SL/2026/04471, Date 15-May-2026)</LINEERROR><LINEERROR>Ledger 'Acme Distributors - Pune' does not exist or is not a Sundry Debtor under group 'Sundry Debtors'</LINEERROR></DATA></BODY></ENVELOPE>"
